business_effective_date,txn_id,account_id,txn_timestamp,txn_type,amount,merchant,city,category
2024-01-14,504038,32701,2024-01-14 02:40:23,debit,3767.67,Uber,Boston,utility
2024-01-14,504039,32701,2024-01-14 01:44:22,credit,1167.56,Cash Deposit,Miami,transfer
2024-01-14,504040,32701,2024-01-14 08:42:54,debit,4413.64,Shell,Denver,deposit
2024-01-14,504041,32701,2024-01-14 07:49:47,debit,4100.55,Apple Store,Seattle,grocery
2024-01-14,504042,32701,2024-01-14 23:56:20,debit,2467.63,Bank Transfer,San Diego,transfer
2024-01-14,504043,32702,2024-01-14 06:04:22,debit,3318.0,Netflix,Atlanta,entertainment
2024-01-14,504044,32702,2024-01-14 06:45:23,credit,795.09,Walmart,Atlanta,food
2024-01-14,504045,32702,2024-01-14 04:02:00,debit,772.16,Apple Store,Seattle,food
2024-01-14,504046,32702,2024-01-14 15:54:10,credit,2571.68,Payroll Inc,Atlanta,transport
2024-01-14,504047,32702,2024-01-14 15:22:45,debit,2048.11,Cash Deposit,Atlanta,food
2024-01-14,504048,32702,2024-01-14 22:14:20,credit,1393.43,Bank Transfer,Seattle,deposit
2024-01-14,504049,32702,2024-01-14 09:47:12,debit,2873.09,Target,Boston,electronics
2024-01-14,504050,32702,2024-01-14 05:20:09,debit,1787.71,Spotify,Chicago,deposit
2024-01-14,504051,32702,2024-01-14 11:44:14,credit,3418.71,Shell,Austin,utility
2024-01-14,504052,32702,2024-01-14 22:52:59,debit,2515.23,Target,Boston,transport
2024-01-14,504053,32702,2024-01-14 19:34:04,debit,4826.87,Amazon,Chicago,entertainment
2024-01-14,504054,32702,2024-01-14 10:35:59,credit,1929.47,Walmart,Denver,deposit
2024-01-14,504055,32710,2024-01-14 11:18:41,credit,3057.28,Cash Deposit,Atlanta,utility
2024-01-14,504056,32710,2024-01-14 15:32:17,debit,3613.41,Starbucks,San Francisco,subscription
2024-01-14,504057,32710,2024-01-14 12:46:41,debit,4091.06,Starbucks,Chicago,salary
2024-01-14,504058,32710,2024-01-14 06:58:42,credit,430.22,Shell,Austin,utility
2024-01-14,504059,32710,2024-01-14 17:18:31,debit,777.01,Uber,Miami,grocery
2024-01-14,504060,32710,2024-01-14 19:05:24,debit,2707.71,Shell,Seattle,transport
2024-01-14,504061,32710,2024-01-14 21:51:09,debit,1908.47,Bank Transfer,New York,utility
2024-01-14,504062,32710,2024-01-14 22:52:49,debit,1270.94,Netflix,New York,shopping
2024-01-14,504063,32710,2024-01-14 23:04:29,credit,4854.17,Uber,New York,subscription
2024-01-14,504064,32711,2024-01-14 08:48:40,debit,4405.84,Payroll Inc,Denver,deposit
2024-01-14,504065,32711,2024-01-14 03:47:54,credit,1632.15,Uber,Denver,food
2024-01-14,504066,32711,2024-01-14 12:33:46,debit,772.05,Payroll Inc,New York,utility
2024-01-14,504067,32711,2024-01-14 15:55:33,debit,1337.35,Shell,Denver,entertainment
2024-01-14,504068,32711,2024-01-14 05:00:59,debit,241.34,Apple Store,Seattle,salary
2024-01-14,504069,32711,2024-01-14 10:52:59,debit,315.77,Target,Miami,transfer
2024-01-14,504070,32711,2024-01-14 12:42:27,debit,3694.69,Netflix,Miami,transfer
2024-01-14,504071,32711,2024-01-14 13:16:06,debit,854.39,Amazon,Austin,electronics
2024-01-14,504072,32711,2024-01-14 23:37:46,credit,1088.32,Spotify,New York,entertainment
2024-01-14,504073,32711,2024-01-14 18:05:59,debit,4373.88,Bank Transfer,Miami,shopping
2024-01-14,504074,32720,2024-01-14 22:11:29,credit,112.86,Cash Deposit,Austin,shopping
2024-01-14,504075,32720,2024-01-14 20:28:58,debit,4690.85,Target,Atlanta,shopping
2024-01-14,504076,32720,2024-01-14 16:36:19,debit,1852.26,Walmart,San Francisco,entertainment
2024-01-14,504077,32720,2024-01-14 10:05:51,debit,3967.53,Target,Miami,electronics
2024-01-14,504078,32720,2024-01-14 07:30:01,debit,2147.79,Uber,San Francisco,transfer
2024-01-14,504079,32720,2024-01-14 06:28:30,debit,3365.15,Spotify,Atlanta,entertainment
2024-01-14,504080,32720,2024-01-14 12:14:45,debit,2379.87,Cash Deposit,Boston,salary
2024-01-14,504081,32720,2024-01-14 12:45:41,debit,1596.88,Starbucks,Boston,food
2024-01-14,504082,32720,2024-01-14 13:10:01,debit,3626.7,Uber,Seattle,entertainment
2024-01-14,504083,32720,2024-01-14 11:08:17,debit,3829.41,Bank Transfer,Boston,entertainment
2024-01-14,504084,32720,2024-01-14 17:56:09,debit,4299.26,Target,Miami,grocery
2024-01-14,504085,32730,2024-01-14 21:37:02,debit,625.82,Starbucks,New York,shopping
2024-01-14,504086,32730,2024-01-14 04:28:50,credit,3217.6,Cash Deposit,Boston,subscription
2024-01-14,504087,32730,2024-01-14 10:28:34,debit,1314.89,Netflix,Chicago,entertainment
2024-01-14,504088,32730,2024-01-14 09:33:15,debit,2419.3,Walmart,Austin,electronics
2024-01-14,504089,32730,2024-01-14 17:03:00,credit,1684.5,Uber,Chicago,subscription
2024-01-14,504090,32730,2024-01-14 12:28:26,debit,4832.05,Netflix,Boston,transport
2024-01-14,504091,32730,2024-01-14 03:28:02,debit,1644.67,Netflix,Austin,deposit
2024-01-14,504092,32730,2024-01-14 07:47:28,debit,1571.06,Spotify,Miami,transfer
2024-01-14,504093,32731,2024-01-14 21:45:55,debit,2439.51,Bank Transfer,Chicago,entertainment
2024-01-14,504094,32731,2024-01-14 14:53:00,debit,777.76,Bank Transfer,San Diego,entertainment
2024-01-14,504095,32731,2024-01-14 23:18:42,debit,967.89,Walmart,Seattle,subscription
2024-01-14,504096,32731,2024-01-14 23:51:18,credit,3190.78,Cash Deposit,New York,transport
2024-01-14,504097,32731,2024-01-14 00:39:51,debit,1258.86,Target,Boston,entertainment
2024-01-14,504098,32731,2024-01-14 03:29:45,debit,4895.38,Netflix,San Francisco,deposit
2024-01-14,504099,32731,2024-01-14 08:56:25,credit,623.3,Apple Store,Austin,utility
2024-01-14,504100,32731,2024-01-14 12:22:50,credit,2591.49,Spotify,Boston,transport
2024-01-14,504101,32731,2024-01-14 13:34:31,debit,2012.71,Amazon,Boston,food
2024-01-14,504102,32731,2024-01-14 06:57:09,debit,1942.13,Starbucks,Chicago,deposit
2024-01-14,504103,32740,2024-01-14 19:46:11,debit,2987.31,Bank Transfer,Austin,electronics
2024-01-14,504104,32740,2024-01-14 03:33:47,debit,3518.47,Amazon,Austin,utility
2024-01-14,504105,32740,2024-01-14 08:36:18,debit,3853.48,Target,Denver,deposit
2024-01-14,504106,32740,2024-01-14 14:37:45,debit,1765.35,Spotify,Denver,deposit
2024-01-14,504107,32740,2024-01-14 08:44:37,debit,3369.36,Apple Store,Atlanta,utility
2024-01-14,504108,32740,2024-01-14 14:50:14,debit,289.91,Walmart,Miami,transfer
2024-01-14,504109,32740,2024-01-14 19:36:00,debit,3895.67,Spotify,Seattle,electronics
2024-01-14,504110,32740,2024-01-14 03:52:35,credit,3060.85,Amazon,San Diego,subscription
2024-01-14,504111,32740,2024-01-14 01:42:57,debit,4553.97,Uber,Miami,deposit
2024-01-14,504112,32740,2024-01-14 23:07:43,debit,3072.82,Payroll Inc,Denver,entertainment
2024-01-14,504113,32741,2024-01-14 00:48:49,debit,3838.45,Netflix,New York,entertainment
2024-01-14,504114,32741,2024-01-14 01:52:36,credit,3368.05,Spotify,Austin,entertainment
2024-01-14,504115,32741,2024-01-14 15:54:32,credit,2804.04,Walmart,Denver,food
2024-01-14,504116,32741,2024-01-14 18:42:07,debit,4249.15,Walmart,Denver,subscription
2024-01-14,504117,32741,2024-01-14 17:08:38,credit,4729.93,Shell,Chicago,grocery
2024-01-14,504118,32741,2024-01-14 18:26:38,credit,2615.93,Payroll Inc,San Francisco,shopping
2024-01-14,504119,32741,2024-01-14 03:13:14,credit,3361.42,Spotify,Miami,shopping
2024-01-14,504120,32741,2024-01-14 09:36:23,debit,832.79,Walmart,Denver,shopping
2024-01-14,504121,32741,2024-01-14 03:56:22,debit,3948.8,Bank Transfer,San Francisco,grocery
2024-01-14,504122,32741,2024-01-14 12:07:46,credit,4325.87,Payroll Inc,Austin,deposit
2024-01-14,504123,32741,2024-01-14 09:36:56,debit,1364.97,Apple Store,Seattle,grocery
2024-01-14,504124,32742,2024-01-14 03:33:06,credit,3437.98,Netflix,Austin,shopping
2024-01-14,504125,32742,2024-01-14 07:47:07,debit,2251.28,Bank Transfer,New York,entertainment
2024-01-14,504126,32742,2024-01-14 12:18:39,debit,1031.18,Netflix,Atlanta,shopping
2024-01-14,504127,32742,2024-01-14 21:35:40,debit,4187.67,Shell,Denver,transfer
2024-01-14,504128,32742,2024-01-14 10:57:20,credit,2685.75,Uber,Boston,shopping
2024-01-14,504129,32742,2024-01-14 09:28:21,debit,673.76,Starbucks,Chicago,transport
2024-01-14,504130,32742,2024-01-14 19:00:49,debit,1215.43,Uber,New York,shopping
2024-01-14,504131,32742,2024-01-14 04:03:07,debit,845.75,Spotify,Denver,food
2024-01-14,504132,32742,2024-01-14 07:07:17,debit,2408.93,Payroll Inc,San Diego,deposit
2024-01-14,504133,32742,2024-01-14 17:34:55,debit,2865.48,Payroll Inc,Boston,salary
2024-01-14,504134,32742,2024-01-14 03:56:49,credit,1186.95,Cash Deposit,Denver,grocery
2024-01-14,504135,32750,2024-01-14 01:31:18,debit,2618.24,Bank Transfer,Denver,transfer
2024-01-14,504136,32750,2024-01-14 01:47:45,debit,515.79,Payroll Inc,San Francisco,subscription
2024-01-14,504137,32750,2024-01-14 01:37:41,debit,4135.72,Walmart,Denver,transport
2024-01-14,504138,32750,2024-01-14 23:49:25,debit,2003.63,Target,Denver,deposit
2024-01-14,504139,32750,2024-01-14 10:52:06,debit,3064.76,Payroll Inc,New York,electronics
2024-01-14,504140,32751,2024-01-14 01:12:30,credit,3596.87,Cash Deposit,New York,subscription
2024-01-14,504141,32751,2024-01-14 10:51:47,debit,4071.94,Amazon,San Francisco,deposit
2024-01-14,504142,32751,2024-01-14 01:55:57,debit,346.69,Apple Store,Atlanta,utility
2024-01-14,504143,32751,2024-01-14 03:38:06,debit,4967.36,Walmart,San Francisco,salary
2024-01-14,504144,32751,2024-01-14 16:54:49,credit,2312.4,Walmart,Chicago,electronics
2024-01-14,504145,32751,2024-01-14 08:58:42,debit,1245.59,Payroll Inc,Miami,electronics
2024-01-14,504146,32751,2024-01-14 06:15:27,debit,18.23,Walmart,Chicago,salary
2024-01-14,504147,32751,2024-01-14 20:48:12,debit,3783.9,Bank Transfer,Atlanta,deposit
2024-01-14,504148,32751,2024-01-14 13:21:22,credit,2572.48,Walmart,San Francisco,subscription
2024-01-14,504149,32751,2024-01-14 07:14:41,credit,1840.92,Spotify,Atlanta,transport
2024-01-14,504150,32751,2024-01-14 06:59:42,debit,3108.17,Amazon,New York,salary
2024-01-14,504151,32751,2024-01-14 13:10:59,debit,4427.06,Apple Store,Chicago,deposit
2024-01-14,504152,32752,2024-01-14 00:56:47,credit,3672.29,Uber,New York,shopping
2024-01-14,504153,32752,2024-01-14 05:28:51,credit,1223.47,Amazon,San Francisco,electronics
2024-01-14,504154,32752,2024-01-14 13:23:07,debit,3174.3,Shell,Boston,utility
2024-01-14,504155,32752,2024-01-14 21:03:04,debit,1103.51,Target,Boston,shopping
2024-01-14,504156,32760,2024-01-14 13:54:27,debit,467.02,Payroll Inc,San Diego,transfer
2024-01-14,504157,32760,2024-01-14 08:26:30,credit,3156.35,Target,Austin,subscription
2024-01-14,504158,32760,2024-01-14 08:42:15,debit,2793.52,Amazon,Atlanta,deposit
2024-01-14,504159,32760,2024-01-14 14:41:55,debit,4328.48,Payroll Inc,New York,food
2024-01-14,504160,32760,2024-01-14 14:07:06,debit,1551.51,Netflix,San Francisco,deposit
2024-01-14,504161,32760,2024-01-14 23:07:13,debit,1166.66,Amazon,Boston,subscription
2024-01-14,504162,32760,2024-01-14 01:37:26,debit,886.06,Target,Denver,deposit
2024-01-14,504163,32770,2024-01-14 04:15:44,debit,4954.15,Payroll Inc,New York,electronics
2024-01-14,504164,32770,2024-01-14 10:32:26,debit,258.27,Target,San Francisco,electronics
2024-01-14,504165,32770,2024-01-14 21:06:25,debit,1495.18,Cash Deposit,Denver,shopping
2024-01-14,504166,32770,2024-01-14 03:49:46,debit,2421.1,Target,Boston,salary
2024-01-14,504167,32770,2024-01-14 11:09:56,credit,1810.92,Netflix,Austin,salary
2024-01-14,504168,32770,2024-01-14 12:25:50,debit,2559.17,Cash Deposit,Miami,grocery
2024-01-14,504169,32771,2024-01-14 21:06:57,debit,2537.85,Netflix,Denver,transfer
2024-01-14,504170,32771,2024-01-14 12:42:07,debit,58.03,Payroll Inc,Denver,utility
2024-01-14,504171,32771,2024-01-14 21:45:10,debit,4327.64,Netflix,Denver,shopping
2024-01-14,504172,32771,2024-01-14 07:57:17,debit,4657.51,Bank Transfer,Boston,food
2024-01-14,504173,32771,2024-01-14 22:44:53,credit,2214.85,Cash Deposit,Boston,deposit
2024-01-14,504174,32771,2024-01-14 21:42:17,debit,205.36,Netflix,Seattle,utility
2024-01-14,504175,32780,2024-01-14 04:29:08,debit,2985.77,Walmart,Miami,entertainment
2024-01-14,504176,32780,2024-01-14 01:10:57,debit,4834.21,Netflix,Miami,transport
2024-01-14,504177,32780,2024-01-14 07:20:39,debit,963.77,Spotify,New York,grocery
2024-01-14,504178,32780,2024-01-14 07:51:08,debit,4645.44,Uber,San Diego,salary
2024-01-14,504179,32780,2024-01-14 00:49:16,credit,4072.16,Starbucks,Denver,utility
2024-01-14,504180,32780,2024-01-14 09:24:53,debit,3400.57,Starbucks,Denver,utility
2024-01-14,504181,32780,2024-01-14 12:31:01,debit,954.46,Cash Deposit,Atlanta,salary
2024-01-14,504182,32780,2024-01-14 11:45:51,credit,2994.33,Amazon,Miami,transfer
2024-01-14,504183,32781,2024-01-14 19:20:07,credit,2778.88,Uber,Atlanta,deposit
2024-01-14,504184,32781,2024-01-14 12:24:08,debit,583.12,Target,Atlanta,food
2024-01-14,504185,32781,2024-01-14 09:19:04,debit,1750.97,Uber,Miami,transfer
2024-01-14,504186,32781,2024-01-14 00:14:06,debit,4872.16,Payroll Inc,San Diego,grocery
2024-01-14,504187,32781,2024-01-14 13:17:42,debit,150.29,Bank Transfer,Denver,transfer
2024-01-14,504188,32781,2024-01-14 19:17:52,debit,2233.7,Payroll Inc,New York,entertainment
2024-01-14,504189,32781,2024-01-14 06:34:08,debit,3610.81,Walmart,Miami,shopping
2024-01-14,504190,32790,2024-01-14 17:11:02,debit,3883.9,Walmart,Atlanta,deposit
2024-01-14,504191,32790,2024-01-14 07:23:25,credit,3498.64,Uber,Miami,transport
2024-01-14,504192,32790,2024-01-14 20:39:28,debit,2044.05,Target,Chicago,deposit
2024-01-14,504193,32790,2024-01-14 21:01:25,debit,1502.78,Payroll Inc,New York,subscription
2024-01-14,504194,32790,2024-01-14 07:05:19,credit,2709.97,Bank Transfer,New York,deposit
2024-01-14,504195,32790,2024-01-14 00:09:48,debit,393.83,Starbucks,Miami,transfer
2024-01-14,504196,32790,2024-01-14 17:45:19,debit,3424.19,Walmart,New York,grocery
2024-01-14,504197,32790,2024-01-14 05:47:48,debit,3280.76,Starbucks,Chicago,deposit
2024-01-14,504198,32790,2024-01-14 13:08:17,debit,4735.63,Amazon,Denver,transport
2024-01-14,504199,32790,2024-01-14 19:17:25,debit,688.31,Shell,Chicago,food
2024-01-14,504200,32790,2024-01-14 09:47:46,debit,658.91,Cash Deposit,Austin,entertainment
2024-01-14,504201,32791,2024-01-14 16:17:10,debit,854.88,Starbucks,Seattle,salary
2024-01-14,504202,32791,2024-01-14 02:01:01,debit,4542.83,Apple Store,San Diego,transfer
2024-01-14,504203,32791,2024-01-14 06:52:05,debit,2864.75,Apple Store,Atlanta,deposit
2024-01-14,504204,32791,2024-01-14 05:09:40,credit,3444.28,Spotify,Denver,transfer
2024-01-14,504205,32791,2024-01-14 23:27:24,debit,245.82,Amazon,San Diego,electronics
2024-01-14,504206,32791,2024-01-14 16:13:03,credit,768.49,Walmart,Denver,deposit
2024-01-14,504207,32791,2024-01-14 02:44:52,debit,3318.64,Apple Store,Atlanta,shopping
2024-01-14,504208,32791,2024-01-14 22:36:30,debit,35.83,Apple Store,New York,shopping
2024-01-14,504209,32791,2024-01-14 20:35:20,debit,3046.91,Cash Deposit,Miami,food
2024-01-14,504210,32791,2024-01-14 22:28:47,debit,369.0,Walmart,New York,shopping
2024-01-14,504211,32791,2024-01-14 20:28:28,debit,3619.39,Apple Store,Miami,subscription
2024-01-14,504212,32791,2024-01-14 08:15:32,debit,4847.69,Cash Deposit,New York,transport
2024-01-14,504213,32792,2024-01-14 04:32:49,debit,4211.75,Target,Boston,shopping
2024-01-14,504214,32792,2024-01-14 10:16:57,debit,4868.0,Cash Deposit,Austin,deposit
2024-01-14,504215,32792,2024-01-14 11:01:16,debit,554.39,Uber,Miami,transport
2024-01-14,504216,32792,2024-01-14 20:26:09,credit,4133.8,Target,Denver,grocery
2024-01-14,504217,32792,2024-01-14 14:02:05,debit,3006.85,Bank Transfer,Atlanta,subscription
2024-01-14,504218,32792,2024-01-14 02:33:06,debit,3266.02,Cash Deposit,Boston,subscription
2024-01-14,504219,32792,2024-01-14 23:30:41,debit,3947.23,Cash Deposit,Miami,transport
2024-01-14,504220,32792,2024-01-14 10:48:57,debit,1529.28,Netflix,Austin,transport
2024-01-15,504221,32800,2024-01-15 22:48:34,debit,250.15,Uber,New York,utility
2024-01-15,504222,32800,2024-01-15 02:23:46,debit,1772.33,Spotify,Boston,salary
2024-01-15,504223,32800,2024-01-15 04:38:24,debit,839.8,Payroll Inc,Miami,grocery
2024-01-15,504224,32810,2024-01-15 05:23:59,debit,544.56,Shell,Chicago,deposit
2024-01-15,504225,32810,2024-01-15 06:42:42,credit,1980.61,Amazon,San Diego,deposit
2024-01-15,504226,32810,2024-01-15 11:57:05,debit,4848.32,Starbucks,New York,entertainment
2024-01-15,504227,32810,2024-01-15 02:23:41,debit,630.24,Target,Seattle,subscription
2024-01-15,504228,32810,2024-01-15 12:00:48,debit,4925.28,Uber,Boston,transport
2024-01-15,504229,32810,2024-01-15 05:57:21,debit,2693.98,Spotify,Austin,utility
2024-01-15,504230,32810,2024-01-15 15:11:30,debit,4558.06,Cash Deposit,Boston,shopping
2024-01-15,504231,32810,2024-01-15 12:50:56,debit,2976.05,Walmart,Miami,salary
2024-01-15,504232,32811,2024-01-15 01:33:17,debit,717.1,Target,New York,utility
2024-01-15,504233,32811,2024-01-15 01:22:52,debit,3181.14,Payroll Inc,San Diego,deposit
2024-01-15,504234,32811,2024-01-15 14:48:11,debit,4203.71,Uber,San Diego,grocery
2024-01-15,504235,32820,2024-01-15 22:32:45,debit,718.9,Shell,New York,salary
2024-01-15,504236,32820,2024-01-15 16:07:28,credit,4057.31,Uber,San Francisco,subscription
2024-01-15,504237,32820,2024-01-15 22:38:43,debit,4779.83,Netflix,San Francisco,salary
2024-01-15,504238,32820,2024-01-15 21:23:22,debit,1598.0,Spotify,San Francisco,grocery
2024-01-15,504239,32820,2024-01-15 12:37:30,debit,2344.58,Shell,Seattle,electronics
2024-01-15,504240,32820,2024-01-15 16:37:37,debit,4136.35,Bank Transfer,Chicago,subscription
2024-01-15,504241,32820,2024-01-15 08:57:59,debit,2407.53,Uber,Austin,subscription
2024-01-15,504242,32820,2024-01-15 22:54:13,credit,3396.39,Starbucks,Miami,subscription
2024-01-15,504243,32820,2024-01-15 15:24:16,debit,4225.82,Walmart,San Diego,deposit
2024-01-15,504244,32821,2024-01-15 08:48:03,debit,225.07,Amazon,Denver,food
2024-01-15,504245,32821,2024-01-15 04:34:11,debit,661.21,Amazon,New York,deposit
2024-01-15,504246,32821,2024-01-15 03:16:06,debit,1783.12,Bank Transfer,Boston,food
2024-01-15,504247,32830,2024-01-15 04:47:28,debit,2553.95,Starbucks,Boston,transfer
2024-01-15,504248,32830,2024-01-15 02:44:38,debit,4222.56,Shell,Austin,food
2024-01-15,504249,32830,2024-01-15 12:43:02,debit,1116.85,Shell,San Diego,utility
2024-01-15,504250,32830,2024-01-15 09:14:42,credit,4870.56,Target,Boston,shopping
2024-01-15,504251,32840,2024-01-15 14:54:44,debit,4199.64,Payroll Inc,Chicago,salary
2024-01-15,504252,32840,2024-01-15 04:53:00,credit,373.09,Netflix,Atlanta,entertainment
2024-01-15,504253,32840,2024-01-15 13:16:39,credit,3580.88,Spotify,Austin,grocery
2024-01-15,504254,32840,2024-01-15 00:20:13,credit,4.88,Payroll Inc,Chicago,electronics
2024-01-15,504255,32840,2024-01-15 01:30:44,debit,274.62,Target,Atlanta,entertainment
2024-01-15,504256,32840,2024-01-15 14:01:56,debit,1793.14,Netflix,Denver,utility
2024-01-15,504257,32840,2024-01-15 16:12:58,debit,387.65,Spotify,Seattle,salary
2024-01-15,504258,32850,2024-01-15 05:25:03,debit,2567.71,Bank Transfer,Atlanta,shopping
2024-01-15,504259,32850,2024-01-15 19:35:09,debit,192.29,Payroll Inc,Chicago,salary
2024-01-15,504260,32850,2024-01-15 08:51:00,debit,570.29,Bank Transfer,Boston,transfer
2024-01-15,504261,32850,2024-01-15 12:49:38,debit,4086.68,Apple Store,Denver,utility
2024-01-15,504262,32850,2024-01-15 01:39:56,credit,3138.92,Netflix,San Francisco,salary
2024-01-15,504263,32850,2024-01-15 12:09:47,credit,3793.97,Bank Transfer,Miami,salary
2024-01-15,504264,32850,2024-01-15 17:25:35,debit,172.34,Cash Deposit,Miami,deposit
2024-01-15,504265,32850,2024-01-15 05:42:04,credit,3620.29,Bank Transfer,Chicago,entertainment
2024-01-15,504266,32850,2024-01-15 10:34:21,debit,3161.74,Cash Deposit,Seattle,electronics
2024-01-15,504267,32850,2024-01-15 15:17:26,debit,2331.08,Spotify,New York,transfer
2024-01-15,504268,32850,2024-01-15 08:04:50,debit,2002.31,Cash Deposit,Atlanta,utility
